ENDEKS;DATE;SESSION;LOW;HIGH;CLOSE;USD BASED;EURO BASED
XU100;01.07.2009;2;36857.29;37245.86;37245.86;1422.63;1184.33
XU100;02.07.2009;1;37231.95;37636.25;37636.25;1441.32;1199.37
XU100;02.07.2009;2;36891.93;37636.25;37038.21;1418.42;1180.31
XU100;03.07.2009;1;36895.06;37297.55;37007.82;1410.2;1180.56
XU100;03.07.2009;2;36686.12;37080.9;36797.55;1402.19;1173.85
XU100;06.07.2009;1;36287.29;36797.55;36527.24;1379.87;1162.13
XU100;06.07.2009;2;36262.13;36758.82;36758.82;1388.62;1169.49
XU100;07.07.2009;1;36715.55;37261.23;37217.95;1413.21;1185.98
XU100;07.07.2009;2;36955.04;37346.79;37212.46;1413;1185.81
XU100;08.07.2009;1;36730.93;37212.46;37049.53;1395.17;1175.56
XU100;08.07.2009;2;36864.6;37213.43;37155.95;1399.17;1178.94
XU100;09.07.2009;1;37155.95;37631.77;37297.94;1409.17;1183.06
XU100;09.07.2009;2;36955.69;37366.03;36987.68;1397.45;1173.22
XU100;10.07.2009;1;36566.89;37287.33;36766.81;1384.52;1166.92
XU100;10.07.2009;2;36497.39;36851.1;36780.49;1385.03;1167.35
XU100;13.07.2009;1;36275.32;36780.49;36505.66;1371.76;1151.77
XU100;13.07.2009;2;36491.76;37218.69;37004.58;1390.5;1167.51
XU100;14.07.2009;1;37004.58;37689.69;37128.37;1409.44;1180.81
XU100;14.07.2009;2;36587.43;37259.12;36701.2;1393.23;1167.23
XU100;15.07.2009;1;36701.2;37385.29;37306.97;1421.23;1184.34
XU100;15.07.2009;2;37195.05;37914.02;37914.02;1444.36;1203.61
XU100;16.07.2009;1;37708.32;38170.22;37946.38;1451;1205.87
XU100;16.07.2009;2;37836.66;38322.57;38156.32;1459.03;1212.54
XU100;17.07.2009;1;38008.36;38378.42;38049.33;1457.91;1212.31
XU100;17.07.2009;2;37587.17;38118.61;37726.69;1445.55;1202.03
XU100;20.07.2009;1;37726.69;38286.26;38218.77;1480.59;1220.56
XU100;20.07.2009;2;38033.73;38250.18;38250.18;1481.8;1221.56
XU100;21.07.2009;1;37786.03;38308.79;38010.09;1473.88;1215.03
XU100;21.07.2009;2;37885.66;38311.28;38007.79;1473.79;1214.96
XU100;22.07.2009;1;37920.52;38321.28;38258.79;1490.47;1231.06
XU100;22.07.2009;2;37928.29;38347.76;38189.08;1487.76;1228.81
XU100;23.07.2009;1;38189.08;38493.18;38394.37;1509.6;1243.58
XU100;23.07.2009;2;38259.37;38901.97;38901.97;1529.56;1260.02
XU100;24.07.2009;1;38901.97;39782.31;39709.73;1564.59;1290.04
XU100;24.07.2009;2;39285.9;39789.81;39395.38;1552.21;1279.83
XU100;27.07.2009;1;39395.38;40195.23;39773.07;1573.59;1293.39
XU100;27.07.2009;2;39522.7;39944.68;39840.52;1576.26;1295.58
XU100;28.07.2009;1;39619.56;40064.5;39738.69;1579.1;1296.66
XU100;28.07.2009;2;39531.85;40049.36;40001.65;1589.55;1305.24
XU100;29.07.2009;1;39519.78;40291.53;40105.95;1578.18;1307.77
XU100;29.07.2009;2;40069.53;40425.97;40376.64;1588.83;1316.6
XU100;30.07.2009;1;40376.64;41125.92;41077.3;1619.46;1349.25
XU100;30.07.2009;2;41077.3;42182.11;42182.11;1663.02;1385.54
XU100;31.07.2009;1;42162.8;42730.34;42570.27;1687.36;1401.19
XU100;31.07.2009;2;42072.74;43627.53;42641.26;1690.17;1403.53
XU100;03.08.2009;1;42592.09;43895.07;43794.33;1744.79;1432.84
XU100;03.08.2009;2;43704.03;44613.74;44613.74;1777.43;1459.64
XU100;04.08.2009;1;43912.78;44852.43;44360.04;1774.49;1444.9
XU100;04.08.2009;2;44170.42;44834.75;44696.51;1787.95;1455.86
XU100;05.08.2009;1;44696.51;45536.75;45010.47;1803.24;1468.12
XU100;05.08.2009;2;43708;45352.25;43899.44;1758.73;1431.88
XU100;06.08.2009;1;42818.73;44243.14;42824.43;1706.03;1389.5
XU100;06.08.2009;2;42794.88;44150.78;43836.03;1746.33;1422.33
XU100;07.08.2009;1;43320.62;43836.03;43532.59;1719.06;1402.54
XU100;07.08.2009;2;43472.07;44905.44;44767.58;1767.83;1442.33
XU100;10.08.2009;1;44767.58;45310.58;45023.32;1788.85;1476.87
XU100;10.08.2009;2;44452.71;45137.85;44685.62;1775.43;1465.79
XU100;11.08.2009;1;44302.77;44947.39;44631.38;1749.04;1446.89
XU100;11.08.2009;2;43343.98;44631.38;43678.98;1711.71;1416.02
XU100;12.08.2009;1;42524.92;43678.98;43428.89;1686.35;1398.27
XU100;12.08.2009;2;43213.71;43976.71;43889.75;1704.25;1413.11
XU100;13.08.2009;1;43889.75;45134.23;45102.85;1786.52;1467.69
XU100;13.08.2009;2;44316.95;45486.95;44484.23;1762.02;1447.56
XU100;14.08.2009;1;44484.23;45253.12;44981.35;1776.27;1458.45
XU100;14.08.2009;2;44069.08;45137.64;44302.92;1749.48;1436.45
XU100;17.08.2009;1;43102.54;44302.92;43381.38;1683.16;1399.25
XU100;17.08.2009;2;43108.62;44290.9;44290.9;1718.45;1428.59
XU100;18.08.2009;1;44290.9;44991.3;44744.07;1749.33;1451.93
XU100;18.08.2009;2;43966.25;44758.71;44233.36;1729.36;1435.36
XU100;19.08.2009;1;43852.1;44670.09;44611.63;1737.96;1444.26
XU100;19.08.2009;2;44461.31;45645;45645;1778.22;1477.72
XU100;20.08.2009;1;45645;46600.61;46382.5;1819.38;1498.39
XU100;20.08.2009;2;45792.11;46618.71;46555.79;1826.17;1503.99
XU100;21.08.2009;1;46132.52;46776.91;46536.98;1828.27;1498.2
XU100;21.08.2009;2;46536.98;47219.27;47170.07;1853.14;1518.58
XU100;24.08.2009;1;47170.07;48033.91;47332.17;1866.57;1529.58
XU100;24.08.2009;2;47022.59;47771.85;47771.85;1883.91;1543.79
XU100;25.08.2009;1;47179.23;47997.3;47898.89;1876.45;1538.27
XU100;25.08.2009;2;47447.34;48099.42;48073.35;1883.29;1543.87
XU100;26.08.2009;1;47331.43;48334.56;47372.7;1849.49;1515.1
XU100;26.08.2009;2;46736.62;47595.48;46959.82;1833.37;1501.89
XU100;27.08.2009;1;46959.82;47456.97;47371.02;1844.47;1516.46
XU100;27.08.2009;2;47094.79;47794.72;47383.77;1844.97;1516.87
XU100;28.08.2009;1;47218.81;48047.62;47636.71;1861.67;1520.62
XU100;28.08.2009;2;47315.3;47885.67;47559.69;1858.66;1518.16
XU100;31.08.2009;1;46963.4;47559.69;47237.58;1839.16;1509.43
XU100;31.08.2009;2;46307.76;47476.17;46551.19;1812.43;1487.5
XU100;01.09.2009;1;46202.87;47255.62;46449.14;1806.52;1477.24
XU100;01.09.2009;2;46327.99;47093.42;46935.62;1825.44;1492.72
XU100;02.09.2009;1;45986.22;46935.62;46058.84;1780.16;1466.95
XU100;02.09.2009;2;45109.02;46120;45761.03;1768.65;1457.47
XU100;03.09.2009;1;45100.61;45979.47;45505.28;1766.04;1447.23
XU100;03.09.2009;2;45424.55;46174.21;46146.03;1790.91;1467.6
XU100;04.09.2009;1;45807.8;46459.83;45955.25;1789.95;1470.38
XU100;04.09.2009;2;45086.92;46044.77;45160.51;1758.99;1444.95
XU100;07.09.2009;1;45160.51;45801.42;45660.25;1793.22;1465
XU100;07.09.2009;2;44851.73;45786.42;45273.98;1778.05;1452.61
XU100;08.09.2009;1;44529.1;45395.68;45160.87;1778.65;1443.54
XU100;08.09.2009;2;44538.05;45160.87;44846.03;1766.25;1433.48
XU100;09.09.2009;1;44245.47;44961.35;44582.4;1750.89;1415.17
XU100;09.09.2009;2;44206.66;44978.91;44585.14;1751;1415.26
XU100;10.09.2009;1;44130.19;45006.32;44553.03;1732.09;1395.02
XU100;10.09.2009;2;44171.4;45139.09;44924.12;1746.51;1406.64
XU100;11.09.2009;1;44924.12;45889.09;45854.83;1790.71;1437.89
XU100;11.09.2009;2;45771.07;46583.5;46583.5;1819.17;1460.74
XU100;14.09.2009;1;45936.71;46726.92;46433.39;1807.48;1455.97
XU100;14.09.2009;2;46131.5;46783.9;46490.66;1809.71;1457.76
XU100;15.09.2009;1;45692.17;46652.73;45877.8;1800.91;1445.06
XU100;15.09.2009;2;45794.52;46310.94;45911.46;1802.24;1446.12
XU100;16.09.2009;1;45911.46;46993.75;46614.21;1845.76;1472.61
XU100;16.09.2009;2;46377.36;46997.52;46680.66;1848.39;1474.7
XU100;17.09.2009;1;46680.66;47412.37;47002.8;1871.33;1488.67
XU100;17.09.2009;2;46499.88;47039.77;46965.56;1869.85;1487.49
XU100;18.09.2009;1;46388.07;46967.05;46873.55;1858.94;1482.86
XU100;18.09.2009;2;46713.77;47295.01;47161.22;1870.35;1491.96
XU100;23.09.2009;1;47149.66;47751.59;47580.35;1880.69;1490.49
XU100;23.09.2009;2;47283.75;47673.05;47549.3;1879.46;1489.52
XU100;24.09.2009;1;47229.53;47850.22;47666.44;1883.07;1494.42
XU100;24.09.2009;2;47642;48187.16;47980.31;1895.47;1504.27
XU100;25.09.2009;1;47295.78;48016.37;47954.54;1885.62;1505.39
XU100;25.09.2009;2;47390.34;48040.92;47624.97;1872.66;1495.05
XU100;28.09.2009;1;47314.56;47852.53;47631.74;1866.62;1494.78
XU100;28.09.2009;2;47471.83;47877.85;47815.93;1873.83;1500.56
XU100;29.09.2009;1;47815.93;48420.09;48030.48;1887.2;1517.35
XU100;29.09.2009;2;47988.12;48383.6;48364.83;1900.34;1527.91
XU100;30.09.2009;1;48252.16;48989.69;48989.69;1931.41;1547.08
XU100;30.09.2009;2;47763.95;48989.69;47910.3;1888.85;1512.99
XU100;01.10.2009;1;47611.28;48432.01;47869.65;1879.36;1511.36
XU100;01.10.2009;2;47632.66;48228.41;47804.39;1876.79;1509.3
XU100;02.10.2009;1;46872.85;47804.39;47174.89;1839.55;1482.63
XU100;02.10.2009;2;46169.41;47295.51;46856.94;1827.15;1472.63
XU100;05.10.2009;1;46680.23;47281.4;47050.3;1851.56;1484.32
XU100;05.10.2009;2;47050.3;47968.05;47948.41;1886.9;1512.65
XU100;06.10.2009;1;47948.41;49266.26;49253.95;1964.45;1563.09
XU100;06.10.2009;2;48850.97;49536;49466.05;1972.91;1569.83
XU100;07.10.2009;1;49140.12;50000.08;49297.6;1964.31;1564.92
XU100;07.10.2009;2;48730.09;49338.95;49036.08;1953.89;1556.61
XU100;08.10.2009;1;49036.08;50170;49782.71;1994.98;1583.26
XU100;08.10.2009;2;49598.28;50196.78;49879.86;1998.87;1586.35
XU100;09.10.2009;1;49856.38;50421.17;49978.55;1997.46;1588.6
XU100;09.10.2009;2;49464.67;50257.35;50217.5;2007.01;1596.2
XU100;12.10.2009;1;50130.11;50906.38;50833.54;2031.35;1616.23
XU100;12.10.2009;2;50269.3;51002.98;51002.98;2038.12;1621.62
XU100;13.10.2009;1;50117;51274;50197.73;2014.66;1594.46
XU100;13.10.2009;2;49911.32;50693.29;50071.55;2009.6;1590.45
XU100;14.10.2009;1;50071.55;51109.27;50997.04;2062.96;1623.47
XU100;14.10.2009;2;50634.49;51217.35;51026.08;2064.14;1624.4
XU100;15.10.2009;1;50951.68;51486.73;51220.36;2076.32;1631.34
XU100;15.10.2009;2;50514.76;51332.32;51017.87;2068.12;1624.9
XU100;16.10.2009;1;50467.33;51284.55;50670.71;2032.8;1598.68
XU100;16.10.2009;2;49705;50670.71;49790.74;1997.5;1570.92
XU100;19.10.2009;1;49789.17;50294.52;50107.42;2011.59;1578.72
XU100;19.10.2009;2;50031.91;50363.99;50286.89;2018.8;1584.37
XU100;20.10.2009;1;50286.89;51054.33;50695.12;2042.09;1598.49
XU100;20.10.2009;2;50636.45;51147.84;51050.87;2056.42;1609.71
XU100;21.10.2009;1;50710.98;51160;50834.6;2031.81;1593.46
XU100;21.10.2009;2;50451.57;51316.96;51295.19;2050.22;1607.9
XU100;22.10.2009;1;50698.62;51295.19;51038.4;2032.14;1590.27
XU100;22.10.2009;2;50705.87;51199.77;51016.84;2031.28;1589.6
XU100;23.10.2009;1;51016.84;51863.13;51720.63;2067.08;1611.6
XU100;23.10.2009;2;51207.31;51720.63;51380.65;2053.5;1601.01
XU100;26.10.2009;1;50922.15;51587.61;51270.74;2034.43;1586.35
XU100;26.10.2009;2;51057.87;51549.36;51230.09;2032.82;1585.09
XU100;27.10.2009;1;50654.41;51230.09;51063.64;2005.97;1580.09
XU100;27.10.2009;2;50014.77;51091.35;50400.57;1979.92;1559.57
XU100;28.10.2009;1;48683.39;50400.57;48906.95;1921.25;1513.35
XU100;30.10.2009;1;48906.95;50231.36;49577.49;1947.19;1539.55
XU100;30.10.2009;2;46857.66;49577.49;47184.71;1853.22;1465.24
XU100;02.11.2009;1;45832.17;47184.71;46547.35;1815.32;1440.34
XU100;02.11.2009;2;46187.22;47497.84;47456.11;1850.76;1468.46
XU100;03.11.2009;1;46228.65;47456.11;46352.16;1796.51;1433
XU100;03.11.2009;2;45815.66;46576.11;46335.05;1795.85;1432.47
XU100;04.11.2009;1;46316.7;47180.87;46568.76;1819.08;1444.14
XU100;04.11.2009;2;45855.92;47281.44;47281.44;1846.92;1466.24
XU100;05.11.2009;1;46284.54;47281.44;46642.13;1829.56;1444.19
XU100;05.11.2009;2;46556.44;47324.65;47298.04;1855.29;1464.5
XU100;06.11.2009;1;47298.04;47810.45;47549.02;1876.26;1477.63
XU100;06.11.2009;2;46666.02;47587.46;46969.89;1853.41;1459.64
XU100;09.11.2009;1;46969.89;47888.6;47888.6;1899.58;1486.09
XU100;09.11.2009;2;47611.05;48008.78;47774.52;1895.06;1482.55
XU100;10.11.2009;1;47774.52;48351.44;48018.39;1904.99;1489.17
XU100;10.11.2009;2;47750.15;48414.65;48135.09;1909.62;1492.78
XU100;11.11.2009;1;48135.09;49143.03;48987.29;1948.61;1519.01
XU100;11.11.2009;2;48494.72;49143.93;48864;1943.7;1515.18
XU100;12.11.2009;1;48246.54;49015.09;48707.14;1928.76;1512.04
XU100;12.11.2009;2;48430.57;49148.69;48746.03;1930.3;1513.25
XU100;13.11.2009;1;48535.66;49023.44;48631.93;1920.43;1512.11
XU100;13.11.2009;2;48003.76;48652.79;48441.9;1912.92;1506.2
XU100;16.11.2009;1;48441.9;49149.46;48690.2;1929.01;1510.28
XU100;16.11.2009;2;48403.45;48841.27;48775.29;1932.38;1512.91
XU100;17.11.2009;1;48111.37;48775.29;48223.91;1904.83;1496.76
XU100;17.11.2009;2;46844.68;48253.19;47243.23;1866.09;1466.33
XU100;18.11.2009;1;46446.57;47271.06;47146.21;1864.41;1462.78
XU100;18.11.2009;2;46112.48;47170.94;46419.87;1835.69;1440.25
XU100;19.11.2009;1;45635.88;46496.14;46244.43;1815.67;1431.55
XU100;19.11.2009;2;45894.26;46668.67;46114.59;1810.58;1427.53
XU100;20.11.2009;1;45942.96;46433.3;46306.64;1812.49;1428.22
XU100;20.11.2009;2;44798.01;46306.64;45230.95;1770.39;1395.04
XU100;23.11.2009;1;44678.51;45650.26;45002.07;1763.92;1380.25
XU100;23.11.2009;2;44953.34;45826.09;45801.42;1795.25;1404.76
XU100;24.11.2009;1;45014.56;46032.14;45898.78;1792.43;1405.85
XU100;24.11.2009;2;45389.38;46010.41;45513.5;1777.38;1394.05
XU100;25.11.2009;1;45513.5;46062.31;45583.84;1790.46;1395.27
XU100;25.11.2009;2;45081.86;45715.85;45538.66;1788.69;1393.88
XU100;26.11.2009;1;44873.95;45604.93;45350.17;1781.28;1388.11
XU100;01.12.2009;1;45046.44;45910.27;45668.76;1771.08;1377.46
XU100;01.12.2009;2;45554.88;46179.47;46083.95;1787.19;1389.99
XU100;02.12.2009;1;46083.95;47122.44;47029.91;1836.97;1426.21
XU100;02.12.2009;2;46981.74;47898.19;47898.19;1870.88;1452.54
XU100;03.12.2009;1;47898.19;48562.28;48329;1899.95;1472.81
XU100;03.12.2009;2;48329;49900.87;49677.2;1952.96;1513.9
XU100;04.12.2009;1;49264.65;49838.62;49487.71;1951.44;1518.3
XU100;04.12.2009;2;49487.71;50237.9;50101.98;1975.66;1537.15
XU100;07.12.2009;1;49228.35;50101.98;49743.42;1946.49;1540.42
XU100;07.12.2009;2;49471.98;50117.46;49915.76;1953.23;1545.76
XU100;08.12.2009;1;49877.71;50845.11;50764.33;1982.17;1568.55
XU100;08.12.2009;2;49220.74;50764.33;49591.37;1936.37;1532.3
XU100;09.12.2009;1;49113.4;49788.31;49471.23;1925.48;1530.12
XU100;09.12.2009;2;48813.28;49789.98;49184.95;1914.33;1521.26
XU100;10.12.2009;1;48750.88;49533.17;49391.62;1926.11;1532.94
XU100;10.12.2009;2;49158.59;49912.18;49594.5;1934.03;1539.23
XU100;11.12.2009;1;49357.66;49955.96;49545.26;1940.17;1541.28
XU100;11.12.2009;2;49000.8;49673.23;49386.42;1933.95;1536.34
XU100;14.12.2009;1;49318.46;50085.42;49986.26;1946.43;1557.28
XU100;14.12.2009;2;49821.84;50402.97;50198.39;1954.69;1563.88
XU100;15.12.2009;1;49969.95;50431.22;50150.83;1942.96;1565.41
XU100;15.12.2009;2;49760.3;50528.29;50449.52;1954.53;1574.73
XU100;16.12.2009;1;50375.96;50892.14;50758.2;1968.98;1585.38
XU100;16.12.2009;2;50535.76;50972.19;50817.25;1971.27;1587.22
XU100;17.12.2009;1;50217.78;50932.62;50522.09;1948.52;1588.77
XU100;17.12.2009;2;49693.83;50522.09;49963.21;1926.97;1571.2
XU100;18.12.2009;1;49908.81;50343.5;50204.61;1934.74;1576.76
XU100;18.12.2009;2;49926.37;50366.79;50138.45;1932.19;1574.68
XU100;21.12.2009;1;50138.45;50653.3;50428.9;1937.22;1584.46
XU100;21.12.2009;2;50428.9;51280.9;51280.9;1969.95;1611.23
XU100;22.12.2009;1;51051.16;51512.19;51222.25;1964.85;1609.31
XU100;22.12.2009;2;51070.17;51695.25;51532.52;1976.75;1619.06
XU100;23.12.2009;1;51163.56;51722.69;51546.34;1976.63;1624.58
XU100;23.12.2009;2;50999.24;51663;51162.24;1961.9;1612.47
XU100;24.12.2009;1;51162.24;51553.35;51338.89;1983.84;1616.1
XU100;24.12.2009;2;51078.97;51565.49;51460.7;1988.54;1619.93
XU100;25.12.2009;1;51097.08;51460.7;51122.36;1977.83;1607.65
XU100;25.12.2009;2;51032.37;51661.34;51661.33;1998.69;1624.6
XU100;28.12.2009;1;51661.34;52024.83;51868.63;2004.97;1632.32
XU100;28.12.2009;2;51496;51917.52;51619.41;1995.34;1624.48
XU100;29.12.2009;1;51314.74;51816.53;51696.28;2003.5;1627.35
XU100;29.12.2009;2;51578.28;52063.22;51786.04;2006.98;1630.18
XU100;30.12.2009;1;51285.12;52164.71;51432.14;1989.16;1624.81
XU100;30.12.2009;2;51258.26;51782.24;51668.41;1998.3;1632.27
XU100;31.12.2009;1;51668.41;53118.87;52961.75;2073.54;1686.89
XU100;31.12.2009;2;52488.84;53155.07;52825.02;2068.18;1682.53
XU100;04.01.2010;1;52410.14;53299.43;52490.47;2063.83;1683.91
XU100;04.01.2010;2;52425.84;53368.16;53368.16;2098.34;1712.06
XU100;05.01.2010;1;53368.16;54180.85;54152.09;2150.82;1747.16
XU100;05.01.2010;2;53656.08;54431.86;54115.05;2149.35;1745.96
XU100;06.01.2010;1;53765.12;54274.6;53979.38;2139.14;1747.04
XU100;06.01.2010;2;53860.26;54626.43;54547.36;2161.65;1765.42
XU100;07.01.2010;1;54019.63;54547.36;54288.68;2150.81;1756.55
XU100;07.01.2010;2;54181.82;54972.94;54972.94;2177.92;1778.69
XU100;08.01.2010;1;54644.17;55711.55;55041.93;2189.45;1792.14
XU100;08.01.2010;2;54575.53;55356.28;54797.9;2179.74;1784.2
XU100;11.01.2010;1;54145.16;55347.38;54449.48;2187.87;1765.69
XU100;11.01.2010;2;53757.69;55049.36;53921.06;2166.63;1748.55
XU100;12.01.2010;1;53528.91;54253.56;54019.82;2171.05;1756.35
XU100;12.01.2010;2;53478.15;54159.5;53676.35;2157.25;1745.18
XU100;13.01.2010;1;53345.17;54234.9;54167.9;2185.31;1763.52
XU100;13.01.2010;2;54167.9;54713.09;54627.19;2203.83;1778.47
XU100;14.01.2010;1;54598.22;55265.67;54959.34;2208.05;1783.58
XU100;14.01.2010;2;54460.34;54983.67;54740.6;2199.26;1776.48
XU100;15.01.2010;1;54116.63;54779.3;54116.63;2169.85;1766.83
XU100;15.01.2010;2;53620.04;54352.11;54005.65;2165.4;1763.2
XU100;18.01.2010;1;53864.24;54342.07;54130.07;2177.89;1775.25
XU100;18.01.2010;2;54111.8;54593.5;54550.83;2194.82;1789.05
XU100;19.01.2010;1;54089.98;54904.12;54381.11;2180.75;1781.69
XU100;19.01.2010;2;54027.07;55206.75;55159.6;2211.97;1807.19
XU100;20.01.2010;1;54850.99;55720.55;55457.05;2216.57;1832.61
XU100;20.01.2010;2;55204.98;55911.48;55469.2;2217.05;1833.01
XU100;21.01.2010;1;55097.57;55830.79;55331.92;2189.61;1824.32
XU100;21.01.2010;2;55130.93;55680;55301.18;2188.39;1823.31
XU100;22.01.2010;1;54182.6;55301.18;54443.2;2146.7;1779.28
XU100;22.01.2010;2;53476.6;54443.2;53997.49;2129.13;1764.71
XU100;25.01.2010;1;53594.98;54205.62;54140.23;2132.01;1765.57
XU100;25.01.2010;2;53586.51;54360.87;54281;2137.56;1770.16
XU100;26.01.2010;1;53149.01;54281;53522.84;2088.48;1737.38
XU100;26.01.2010;2;53326.97;54317.48;54317.48;2119.49;1763.17
XU100;27.01.2010;1;53994.94;54797.7;54790.95;2148.33;1790.98
XU100;27.01.2010;2;53875.28;54969.21;54071.02;2120.1;1767.45
XU100;28.01.2010;1;54071.02;54836.66;54727.9;2146;1794.17
XU100;28.01.2010;2;54507.67;55100.87;54770.45;2147.67;1795.56
XU100;29.01.2010;1;53906.42;54985.12;54027.72;2121.27;1779.86
XU100;29.01.2010;2;53929.49;54660.91;54650.58;2145.72;1800.37
XU100;01.02.2010;1;54492.35;55063.7;55052.96;2161.37;1821.64
XU100;01.02.2010;2;54963.84;55526.01;55526.01;2179.94;1837.29
XU100;02.02.2010;1;54940.43;55653.46;55467.13;2185.6;1837.93
XU100;02.02.2010;2;54854.39;55472.58;55147.64;2173.01;1827.34
XU100;03.02.2010;1;55015.41;55547.53;55547.53;2193.37;1836.84
XU100;03.02.2010;2;54926.3;55734.66;55068.7;2174.46;1821.01
XU100;04.02.2010;1;54340.12;55068.7;54606.34;2133.62;1805.81
XU100;04.02.2010;2;53217.12;54633.28;53463.88;2088.98;1768.03
XU100;05.02.2010;1;51189.45;53463.88;51361.52;1975.92;1692.84
XU100;05.02.2010;2;51089.26;51906.27;51454.89;1979.51;1695.92
XU100;08.02.2010;1;51133.67;51832.95;51346.62;1973.39;1689.9
XU100;08.02.2010;2;49432.48;51346.62;49933.38;1919.08;1643.39
XU100;09.02.2010;1;49933.38;50865.01;50688.32;1960.65;1673.48
XU100;09.02.2010;2;50398.63;51151.55;50826.36;1965.99;1678.04
XU100;10.02.2010;1;50826.36;51677.65;51475.84;1995.76;1697.84
XU100;10.02.2010;2;50314.1;51715.83;50567.5;1960.54;1667.88
XU100;11.02.2010;1;50567.5;51577.26;51188.24;1980.25;1688.6
XU100;11.02.2010;2;50628.27;51446.5;51381.04;1987.71;1694.96
XU100;12.02.2010;1;50926.92;52024.48;50926.92;1964.14;1694.48
XU100;12.02.2010;2;50702.37;51236.06;51063.82;1969.42;1699.04
XU100;15.02.2010;1;50959.01;51549.66;51492.9;1987.81;1711.4
XU100;15.02.2010;2;51188.91;51576.26;51334.42;1981.69;1706.13
XU100;16.02.2010;1;51334.42;52006.83;51851.31;2007.91;1722.3
XU100;16.02.2010;2;51210.54;51906.61;51748.5;2003.92;1718.89
XU100;17.02.2010;1;51748.5;52788.05;52696.69;2047.73;1746.04
XU100;17.02.2010;2;52558.89;53273.3;53273.3;2070.13;1765.15
XU100;18.02.2010;1;52426.71;53273.3;52799.13;2033.51;1756.61
XU100;18.02.2010;2;52085.1;52926.1;52449.79;2020.06;1744.98
XU100;19.02.2010;1;51298.22;52449.8;51684.68;1983.5;1722.05
XU100;19.02.2010;2;51684.68;53318.97;53318.97;2046.22;1776.5
XU100;22.02.2010;1;53318.97;54110.26;53504.5;2065.46;1778.08
XU100;22.02.2010;2;52326.81;53504.5;52592.88;2030.27;1747.78
XU100;23.02.2010;1;52020.32;53154.05;52130.02;1991.66;1713.78
XU100;23.02.2010;2;51180.88;52130.02;51416.56;1964.4;1690.32
XU100;24.02.2010;1;50114.78;51416.56;50443.16;1910.41;1652.99
XU100;24.02.2010;2;48691.32;50557.79;49659.56;1880.73;1627.31
XU100;25.02.2010;1;49428.47;50645.46;50356.15;1904.14;1654.35
XU100;25.02.2010;2;48080.16;50363.56;48739.43;1843;1601.23
XU100;26.02.2010;1;48739.43;50008.39;49384.25;1872.13;1615.65
XU100;26.02.2010;2;48447.32;49731.94;49705.49;1884.31;1626.16
XU100;01.03.2010;1;49705.49;50859.18;50793.69;1926.56;1660.64
XU100;01.03.2010;2;50253.49;51184.85;51183.73;1941.36;1673.39
XU100;02.03.2010;1;50847.25;51473.97;51457.45;1956.59;1695.92
XU100;02.03.2010;2;51323.28;51891.05;51476.11;1957.3;1696.53
XU100;03.03.2010;1;51344.09;51855.35;51479.07;1956.39;1681.52
XU100;03.03.2010;2;50913.81;51699.06;51699.05;1964.75;1688.7
XU100;04.03.2010;1;51056.25;51699.06;51540.84;1951.47;1673.44
XU100;04.03.2010;2;51067.97;51597.53;51440.71;1947.68;1670.19
XU100;05.03.2010;1;51440.71;51753.69;51617.17;1953.98;1685.87
XU100;05.03.2010;2;51524.72;52625.63;52625.63;1992.15;1718.8
XU100;08.03.2010;1;52528.74;53113.67;52763.58;2016.93;1731.02
XU100;08.03.2010;2;52696.47;53296.54;53296.54;2037.3;1748.5
XU100;09.03.2010;1;52676.71;53562.14;52946.01;2011.87;1736.75
XU100;09.03.2010;2;52193.32;53091.54;52959.96;2012.4;1737.21
XU100;10.03.2010;1;52135.1;52989.12;52642.09;2002.28;1726.37
XU100;10.03.2010;2;52331.83;52924.82;52753;2006.5;1730.01
XU100;11.03.2010;1;52633.26;52995.8;52784.87;2010.87;1725.91
XU100;11.03.2010;2;52036.49;52875.18;52376.55;1995.32;1712.56
XU100;12.03.2010;1;52376.55;52887.98;52775.71;2023.24;1723.71
XU100;12.03.2010;2;51962.16;52814.05;52232.99;2002.43;1705.98
XU100;15.03.2010;1;51913.51;52365.21;52161.96;1997.08;1705.87
XU100;15.03.2010;2;51780.85;52369.41;51971.37;1989.78;1699.63
XU100;16.03.2010;1;51971.37;52753.4;52680.03;2018.5;1726.62
XU100;16.03.2010;2;52537.42;53270.52;53233.26;2039.7;1744.75
XU100;17.03.2010;1;53233.26;54123.32;54084.85;2087.18;1775.82
XU100;17.03.2010;2;53785.95;54315.23;54303.66;2095.62;1783
XU100;18.03.2010;1;53318.11;54303.66;53621.07;2060.53;1765.95
XU100;18.03.2010;2;53281.8;54081.09;53534.39;2057.2;1763.09
XU100;19.03.2010;1;53235.22;53945.89;53370.19;2038.77;1760.32
XU100;19.03.2010;2;53212.34;53728.29;53436.96;2041.32;1762.52
XU100;22.03.2010;1;53063.43;53575.47;53359.54;2020.46;1752
XU100;22.03.2010;2;53134.22;53892.39;53892.39;2040.64;1769.5
XU100;23.03.2010;1;53892.39;54642.76;54372.42;2060.29;1787.33
XU100;23.03.2010;2;54152.35;54506.66;54351.7;2059.5;1786.65
XU100;24.03.2010;1;54269.08;54973.66;54374.26;2063.05;1807.95
XU100;24.03.2010;2;54374.26;55360.15;55136.6;2091.97;1833.3
XU100;25.03.2010;1;55136.6;56044.41;55956.91;2123.65;1864.85
